"Kod";"Nazwa";"rok_2010";"rok_2011";"rok_2012";"rok_2013";"rok_2014";"rok_2015";"rok_2016";"rok_2017";"rok_2018";"rok_2019"
1005082;"£yszkowice (2)";;;12525,57;12951,64;14122;11446,76;12345,54;12365,1;14903,14;14099,31
1005092;"Nieborów (2)";;;22355,39;24131,45;20895,27;26589,05;24187,11;16251,88;8096,8;23159,54
1005102;"Zduny (2)";;;3982,8;3597,8;4857;3556,8;2087;3498;4106;5096
1006022;"Andrespol (2)";;;29124,34;32928,5;34582,4;28988,78;35281,19;24963,03;17947,27;23297,12
1006032;"Brójce (2)";;;16422,23;10901,4;8801,61;7485,68;11322,41;9755,69;3946,93;6419,74
1006073;"Koluszki (3)";;;46062,15;43824,52;24968;35385,8;20556,89;20543,13;22784,74;20803,93
1006082;"Nowosolna (2)";;;541,08;-5581,66;3695,22;43,77;1922,07;-405,8;4585,06;2094,6
1006103;"Rzgów (3)";;;35321,53;38918,03;30480,75;33952,01;25839,17;32666,68;23943,2;17812,65
1006113;"Tuszyn (3)";;;61857,89;73642,76;43429,48;36793,51;33525,46;42816,44;24614,91;28068,34
1007012;"Bia³aczów (2)";;;0;0;0;0;0;13,38;-8,01;0
1007023;"Drzewica (3)";;;6228,07;988,26;1132,8;2420,62;2132,72;963,08;1381,89;-1200,63
1007032;"Mniszków (2)";;;3345,72;3499,35;3489,01;3545,83;3229,45;-18,17;0;0
1007043;"Opoczno (3)";;;45820,38;56161,16;60660,66;55686,26;57239,18;67151,69;51189,12;58802,8
1007052;"Parady¿ (2)";;;7000;8519,44;9382,07;46,27;97,75;-67,6;7,94;0
1007062;"Poœwiêtne (2)";;;552;564;564;564;515;0;0;0
1007072;"S³awno (2)";;;1996,74;1140;1152;1152;1152;1152;1176;1188
1007082;"¯arnów (2)";;;15009,59;7517,2;-88,41;0;0;0;0;0
1008011;"Konstantynów £ódzki (1)";;;66090,95;65175,81;64363,73;69564,36;77522,12;84102,1;86084,42;84899,94
1008021;"Pabianice (1)";;;108961,7;110149,94;112433,65;102784,43;112834,78;95008,41;109614,82;115846,28
1008032;"D³utów (2)";;;10957,76;11979,16;11540,57;16616,56;13762,85;13062,95;11981,6;10673,59
1008042;"Dobroñ (2)";;;7152,53;8568,74;4931;4084,02;3826,18;4045,2;3421,29;5748,81
1008052;"Ksawerów (2)";;;9686,02;12500,43;12553,03;12903,46;7874,99;8895,05;10069,6;6565,04
1008062;"Lutomiersk (2)";;;2075,33;2367,22;1455,4;3987,59;1969,52;1657,44;161,1;735,08
1008072;"Pabianice (2)";;;12714,94;15555,66;14400,73;15154,05;13919,07;12105,46;11804,38;9838,53
1009013;"Dzia³oszyn (3)";;;19558,84;21070,52;20972,96;19801,61;21579,27;15950,17;14293,79;10964
1009022;"Kie³czyg³ów (2)";;;10069,38;6809,82;205,65;1336;1428;1428;1449;1500
1009032;"Nowa BrzeŸnica (2)";;;0;0;0;537;2545;1991;1923;0
1009043;"Pajêczno (3)";;;15491,54;13486,53;16488,16;22326,37;19946,56;18484,53;24429,65;14109,45
1009052;"Rz¹œnia (2)";;;374,2;-324,2;0;0;0;0;0;0
1009062;"Siemkowice (2)";;;3;0;0;649;1255,42;1344,78;1331,69;412,92
1009072;"Strzelce Wielkie (2)";;;1848,24;-77,84;-1;15,17;0;0;0;0
1009082;"Sulmierzyce (2)";;;1276;1,51;324;-11;324;220;0;0
1010012;"Aleksandrów (2)";;;4595,12;2678,2;141;122;141;132;0;108
1010022;"Czarnocin (2)";;;224;1437;1728;913,16;2470,04;304,74;-0,2;0
1010032;"Gorzkowice (2)";;;0;0;0;0;0;220,04;411,41;17,5
1010042;"Grabica (2)";;;0;1160,28;914,52;784,08;678,14;784;652,04;1258,62
1010052;"£êki Szlacheckie (2)";;;0;0;0;0;0;0;0;0
1010062;"Moszczenica (2)";;;13353,6;11828,77;10941,92;11112,8;12558,16;11279,12;10827,88;13930,84
1010072;"Rêczno (2)";;;0;0;0;0;0;56;0;83
1010082;"Rozprza (2)";;;1875,8;1959,83;1647,06;1335;0;2028;2716;1178
1010093;"Sulejów (3)";;;16097,73;11530,69;15980,25;13167,45;12170;10858,63;10588,95;9638,7
1010102;"Wola Krzysztoporska (2)";;;1306;1525;3902,78;909,56;4856,42;1821,16;3343,75;2304,78
1010112;"Wolbórz (2)";;;;;;;;;;
1010113;"Wolbórz (3)";;;2652,37;3486,25;3168,13;5487,42;5456,66;4709,26;6674,75;6541,81
1011012;"Dalików (2)";;;4591;3884,2;3791;3785,8;5063;6371;6565;5217
1011022;"Pêczniew (2)";;;6432,89;8678,86;8707,7;7878,21;7688,97;7188;6436;6162
1011033;"Poddêbice (3)";;;20002,11;24822,7;23729,92;19847,42;12042,6;8448,38;10472;7878,49
1011043;"Uniejów (3)";;;237,85;1121;5825;9177;10319;9736,76;10046;12576
1011052;"Wartkowice (2)";;;4107;3154;3332;9836;4643;6251,67;6009;4995
1011062;"Zadzim (2)";;;6380;1428;1440;2038;1546;4252,11;3944,49;4025,72
1012011;"Radomsko (1)";;;73981,06;72162,47;53893,25;52423,41;50266,08;42302,35;42604,29;38586,86
1012022;"Dobryszyce (2)";;;0;0;0;0;0;0;0;439
1012032;"Gidle (2)";;;0;0;0;0;0;0;0;0
1012042;"Gomunice (2)";;;150,29;0,32;0;0;0;0;0;0
1012053;"Kamieñsk (3)";;;97;2335;1406;1430;967,14;914,28;610,39;520,01
1012062;"Kobiele Wielkie (2)";;;3549,9;3500,47;3732,83;3521,2;5240,83;2416,36;3802;3132
1012072;"Kodr¹b (2)";;;5707,5;-23;59;0;0;0;0;13742,4
1012082;"Lgota Wielka (2)";;;0;0;0;0;57;467;0;0
1012092;"£adzice (2)";;;2197,05;4400,44;3370,5;3882,8;3441,8;3365,1;3288,9;1089
1012102;"Mas³owice (2)";;;-1360,1;0;0;0;0;0;0;0
1012113;"Przedbórz (3)";;;30;0;120;0;0;0;0;0
1012122;"Radomsko (2)";;;5003,01;1312,14;2918,7;3512,86;4007,28;3574,2;3324,32;2929,57
1012132;"Wielgom³yny (2)";;;4794,66;2894,03;761,55;-0,04;283;542,01;94,47;292
1012142;"¯ytno (2)";;;1380;1424;1444;0;216;0;22;0
1013011;"Rawa Mazowiecka (1)";;;68966,69;66553,45;68714,84;60531,25;48453,1;47912,07;41644,53;51956,6
1013023;"Bia³a Rawska (3)";;;13334;18047;16366;18495;11971;16628,38;14814;12522,91
1013032;"Ciel¹dz (2)";;;7518,2;6862,2;7847,06;7412,8;6580;6355;7187;5726
1013042;"Rawa Mazowiecka (2)";;;6507;2847;4650;4252;2729;13898,59;17289,18;15299,6
1013052;"Regnów (2)";;;747;0;0;0;0;0;880;879
1013062;"Sadkowice (2)";;;2209;2325;2298;2199;2184;2004;1913;1724
1014011;"Sieradz (1)";;;144473,78;148496,33;124192,48;121006,77;124039,46;132110,14;118525,25;118341,96
1014023;"B³aszki (3)";;;22608,37;13869,16;13798,1;15748,62;20938,5;23196,62;20816,83;17805,52
1014032;"Br¹szewice (2)";;;6901,05;7398,52;6595,4;7735,32;6924,12;6924,26;6985,41;5776,67
1014042;"BrzeŸnio (2)";;;1406,02;1180,67;0;60;0;120;0;1736
1014052;"Burzenin (2)";;;17587,59;15676,32;21811,74;17979,9;15123,96;8604,4;7027,92;2046
1014062;"Goszczanów (2)";;;2658,75;4593,44;3356,92;1864,4;1440;2399;3168;2008,42
1014072;"Klonowa (2)";;;3724,38;6864,63;7505,27;7922,55;6484,38;5781,29;5233,4;5235,91
1014082;"Sieradz (2)";;;5559,57;7811,25;4192,8;5012,92;2696;2172;514;1562
1014093;"Warta (3)";;;49039,27;38209,45;49687,77;46218,45;49720,82;47279,97;41734,73;35742,81
1014102;"Wróblew (2)";;;4487;4825;5063,1;4728,9;1731;2309,28;5387,09;3843,47
1014113;"Z³oczew (3)";;;6737,23;8052,21;5771,27;4578,55;6272,4;4379,29;4200,31;3512,47
1015012;"Bolimów (2)";;;3489,52;2717,23;1440;1580;4609,21;3575,59;2962,96;4725,15
1015022;"G³uchów (2)";;;10663,7;11812,85;13226,98;9105,8;9125,78;8353,29;8556,4;-10055,08
1015032;"Godzianów (2)";;;4937;3058;3737;8523;6003,2;2832,6;509;1374,44
1015042;"Kowiesy (2)";;;18168,61;17441,49;17437,79;18577,83;15501,67;14513,28;3555,16;3153,31
1015052;"Lipce Reymontowskie (2)";;;14147,26;8880;7114,63;5748,82;5383,48;6139,98;2915;4864,76
1015062;"Maków (2)";;;7195,2;8308,26;7362;6882,72;4940,34;3166,81;2665,64;2087,28
1015072;"Nowy Kawêczyn (2)";;;929;1512;1191,14;80;0;0;1299,57;0
1015082;"Skierniewice (2)";;;9306,61;7625,53;5371,41;4803,02;2689,26;1853,63;1462;1505
1015092;"S³upia (2)";;;4105;3726;3619;3173;-300;1440;1464;1364
1016011;"Tomaszów Mazowiecki (1)";;;174787,41;167540,85;192248,32;170529,54;185432,41;158333,96;161999,9;124477,85
1016022;"Bêdków (2)";;;10655,45;328,63;2637,27;2544,55;2446,38;1795,29;1657,51;2784,92
1016032;"Budziszewice (2)";;;3134,42;3276;3237;2990,27;2961;143;0;0
1016042;"Czerniewice (2)";;;1380;2466;3050;2053,97;2984;1440;1464;4146,03
1016052;"Inow³ódz (2)";;;5988;7846,77;10977,14;10141,1;9360,76;6290,58;9614,8;8430,82
1016062;"Lubochnia (2)";;;5587,53;1439,34;3211,44;4555;3553,94;2112,48;-1126,94;457
1016072;"Rokiciny (2)";;;6042,09;4443,8;3307,5;2506;3933,5;3646;3296;3192,26
1016082;"Rzeczyca (2)";;;1455,8;4402;1717,4;1844,4;915,3;1763,76;1751;361,96
1016092;"Tomaszów Mazowiecki (2)";;;5679,18;8588,15;14315,74;11968,1;16171,36;7174,74;5785,73;6550,49
1016102;"Ujazd (2)";;;19900,38;17542,86;14444,03;17338,07;18767,56;14049,58;16919,51;16934,24
1016112;"¯elechlinek (2)";;;4211,6;4933,43;2705;3326;2640;2760;3286;1488
1017012;"Bia³a (2)";;;342;526;541;834;505;572,19;81;355,73
1017022;"Czarno¿y³y (2)";;;457;850;876;635;188;192;196;200
1017032;"Konopnica (2)";;;986;984;984;839;1222,06;1440;2531;224
1017042;"Mokrsko (2)";;;1828;1965;2081;1872;1817;1898;4766,4;1892,6
1017052;"Osjaków (2)";;;1382;3109,66;365,2;3600;5784,6;5936;815;70
1017062;"Ostrówek (2)";;;5068,72;6822,7;6081;7000,54;7240;4158,36;5059,11;7414,11
1017072;"P¹tnów (2)";;;-120;0;0;-1;32;32;412;1286,2
1017082;"Skomlin (2)";;;1401;1450;1458;3184,4;1828,4;1560;-954;1246
1017093;"Wieluñ (3)";;;46789,12;39233,06;34644,8;33059,09;32615,36;27571,27;23285,41;30083,03
1017102;"Wierzchlas (2)";;;4888,62;5375,73;5920,7;4196,86;4308,54;2047,07;1799;2017,2
1018012;"Boles³awiec (2)";;;1421,7;2839,2;2935,4;2124;2171,52;1917;2487;2138,49
1018022;"Czastary (2)";;;10607,88;8410,87;4724,4;3462,35;2654,84;1966,36;3805,29;3822,97
1018032;"Galewice (2)";;;855;541,34;336,66;266;857;633;14;727
1018042;"Lututów (2)";;;10866,34;11794,43;12643,9;11295,53;4075;2403;2564;2441,1
1018052;"£ubnice (2)";;;3797,9;4461,94;3286,81;3000,69;2773,59;2976,31;1540,37;5806,65
1018062;"Sokolniki (2)";;;278;66;55,62;291,29;0;177;236,06;250
1018073;"Wieruszów (3)";;;68539,81;63296,92;67553,82;55064,51;51651,8;52769,25;42722,92;33119,26
1019011;"Zduñska Wola (1)";;;85448,55;95456,85;78756,79;73491,32;76357,35;70804,91;58509,08;55287,97
1019023;"Szadek (3)";;;3258,43;2795,19;3237;3992;1467,63;2056,6;2016,37;2713,22
1019032;"Zapolice (2)";;;2074;198;0;484;313;128;466;280
1019042;"Zduñska Wola (2)";;;2675,53;2181,96;1584;2173,6;879,06;501,49;62;2020,22
1020011;"G³owno (1)";;;124069,51;117374,02;131602,11;137337,2;116494,91;135800,97;143902,29;150662,15
1020021;"Ozorków (1)";;;23427,64;21248,99;15854,69;30847,07;23281,94;24250,26;26438,52;23123,66
1020031;"Zgierz (1)";;;232886,64;247277,72;244465,95;235553,39;200369,29;215549,02;201697,17;194676,79
1020043;"Aleksandrów £ódzki (3)";;;85530,33;85416,06;84345,73;74318,52;69929,39;70511,99;74651,34;75663,44
1020052;"G³owno (2)";;;-333,74;309;259;168;17667,55;-241;0;70
1020062;"Ozorków (2)";;;8495,05;2170;2301;2163;2951;623,04;860,33;758,05
1020072;"Parzêczew (2)";;;7830,44;4827,38;5128,22;4084,73;6953,2;7074,58;6537,48;5753,48
1020083;"Stryków (3)";;;40242,89;36052,57;37353,5;38479,19;44030,28;42325,28;43805,44;42972,73
1020092;"Zgierz (2)";;;26058,13;29656,05;29179,16;26065,25;43480,13;19222,28;10041,91;28701,34
1021011;"Brzeziny (1)";;;63019,3;65694,14;63863,19;61447,1;66307,12;65814,3;62832,51;63629,28
1021022;"Brzeziny (2)";;;9627;9433,6;10286,4;8606;6352,18;13336;9305,87;10847,23
1021032;"Dmosin (2)";;;5262;2237;2916,7;3455,59;2359,86;1227;1983,5;2565
1021042;"Je¿ów (2)";;;4870,29;6096;11509;11153,92;7347,08;6616,94;7375,06;4105
1021052;"Rogów (2)";;;-3428;3090;3670;2842,03;5211,97;6063,6;4476,9;4871,98
1061011;"£ódŸ (1)";;;2938614,05;2834002,67;2564618,15;2373776,18;2192559,73;2107753,9;2025886,56;1961485,6
1062011;"Piotrków Trybunalski (1)";;;122598,98;135995,26;139732,16;143486,39;152816,1;161393,65;165522,05;148936,47
1063011;"Skierniewice (1)";;;187119,87;152318,81;146940,14;126907,53;127068,6;123597,57;108942,73;107604,1
1201011;"Bochnia (1)";;;82579,48;83572,78;69804,03;70957,02;58811,66;50797,13;53079,9;59675,4
1201022;"Bochnia (2)";;;9801,48;9368,93;12962,04;11476;10271,34;9901,4;9237,02;11036,57
1201032;"Drwinia (2)";;;2346,7;2102;2313;1874;1854,6;1677;930,58;4266,54
1201042;"Lipnica Murowana (2)";;;-655,71;14973,09;14741,69;16860,99;14554,79;11926,71;8127,62;7231,76
1201052;"£apanów (2)";;;7362,63;6175;6947;7318,37;5427;6579,2;3028,17;2994,9
1201063;"Nowy Wiœnicz (3)";;;11601,7;12569,15;19549,42;20440,94;19272,54;22090,79;19752,41;13239,65
1201072;"Rzezawa (2)";;;5644,44;3095;3421,5;6994,81;832,58;1044,52;5534,46;3585,49
1201082;"Trzciana (2)";;;3140,29;1956;3048;4047,49;4162,06;4128,4;6906,83;8062,84
1201092;"¯egocina (2)";;;6334,55;4779,06;5865;5856;5529,33;5209,33;4652;4450
1202012;"Borzêcin (2)";;;7633,15;7788,66;6901;6667,27;3648,61;2548,98;1827,46;3003,77
1202023;"Brzesko (3)";;;52434,85;59262,53;55455,78;54740,09;59136,65;61664,07;45175;41421,31
1202033;"Czchów (3)";;;5820,43;5388,34;2679,92;1439,75;922,38;2310,29;285,04;751,77
1202042;"Dêbno (2)";;;9244,68;8075,39;4249;1810,42;1403,57;2697,08;2593,2;513,92
1202052;"Gnojnik (2)";;;5157;7272,77;5752,5;4549,4;3591;3538;3441;3624
1202062;"Iwkowa (2)";;;10771,6;13564,24;13894,45;4086,62;2993;3260;4529;2114
1202072;"Szczurowa (2)";;;5964,52;6664,51;6902,74;6409,4;6041,52;5721,87;1802,8;2952,82
1203013;"Alwernia (3)";;;15819,99;19463,28;15191,54;11339,69;15469,15;6379,09;11368,61;4536,31
1203022;"Babice (2)";;;7683,85;7861,94;4956,6;4041,52;4052,14;4270,75;3894,47;3057,39
1203033;"Chrzanów (3)";;;111368,12;136511,68;96826,26;98594,22;79283,27;71479,93;63781,43;61721,06
1203043;"Libi¹¿ (3)";;;7856,87;6201,37;4988,22;3738,49;6118,08;5029,53;2943;3320,01
1203053;"Trzebinia (3)";;;17621,21;24630,64;25474,7;21664,81;13555,6;15768,14;14303,3;13378,61
1204012;"Boles³aw (2)";;;0;0;0;0;0;0;0;0
1204023;"D¹browa Tarnowska (3)";;;49976,77;41634,63;26757,36;25865,5;24427,67;25033,03;24509,93;9735,87
1204032;"Grêboszów (2)";;;0;0;0;0;0;0;0;0
1204042;"Mêdrzechów (2)";;;2064;2136;2148;2148;2148;2717;1614;2158
1204052;"Olesno (2)";;;415;0;125;0;24;73;0;77,4
1204062;"Radgoszcz (2)";;;492;504;516;473;559;516;516;473
1204073;"Szczucin (3)";;;7177,9;5845;4661,4;5741,6;4776,45;3948,33;3273,3;2659,34
1205011;"Gorlice (1)";;;36063,72;28274,35;22904,2;21187,55;22383;20630,69;19555,34;16887
1205023;"Biecz (3)";;;5201;5282,21;8357,16;8590,4;6550,6;8962,48;7045,37;10398,43
1205033;"Bobowa (3)";;;1086;689;780;766;564;612;797;517
1205042;"Gorlice (2)";;;1927;1168;864;2662,4;3143,16;1823,04;1382;686
1205052;"Lipinki (2)";;;1689;874;583,81;609;421;82;3;0
1205062;"£u¿na (2)";;;5324;3447;3129;3308;2475;2198,4;2246;1836
1205072;"Moszczenica (2)";;;1316;1426;1284;1572;1140;1644;1398;989
1205082;"Ropa (2)";;;0;0;0;2843;3092;3007;2889;6683
1205092;"Sêkowa (2)";;;1620;1680;1692;1551;1833;1692;1716;1740
1205102;"Uœcie Gorlickie (2)";;;5938;3365;2885;3011;2932;4056;2978;2769
1206012;"Czernichów (2)";;;32314,82;27998,82;35307,42;29396,04;38925,28;31519,92;27584,09;37949,04
1206022;"Igo³omia-Wawrzeñczyce (2)";;;3774,92;8509,51;5695,11;4302,89;5112,63;6327,12;6814,88;4063
1206032;"Iwanowice (2)";;;28876,93;34945,09;28590,08;26003,17;24502,32;27579,38;24322,36;25175,91
1206042;"Jerzmanowice-Przeginia (2)";;;13633,76;19874,75;10982,68;10400,25;8125,17;13146,53;10075,33;9229,87
1206052;"Kocmyrzów-Luborzyca (2)";;;25836,37;23635,71;22599,25;21270,96;25334,11;21192,85;21760,97;27881,04
1206063;"Krzeszowice (3)";;;103294,38;65402,69;58924,86;62048,27;45647,79;48879,38;49908,57;51924,6
1206072;"Liszki (2)";;;63379,13;57211,1;61931,93;58184,91;55667,93;52648,57;52580,21;59518,24
1206082;"Micha³owice (2)";;;17475,51;13232,48;13810,8;13642,42;10730,4;7472,25;9064,89;10144,48
1206092;"Mogilany (2)";;;76442,66;71523,77;83716,63;64547,51;64379,71;69779,05;67189,83;72708,45
1206103;"Ska³a (3)";;;22670,58;25038,31;19636,5;22757,83;17746,74;23596,51;17269,49;19865,22
1206113;"Skawina (3)";;;60856,45;74627,01;73643,21;72566,3;72664,37;66825,46;54713,75;50860,52
1206123;"S³omniki (3)";;;25742,68;21862,72;22110,69;22668,78;21884,92;23043,78;18556,5;23097,87
1206132;"Su³oszowa (2)";;;2141,33;6550,45;5606,23;5376,75;9266,8;9543,86;6264,94;6450,05
1206143;"Œwi¹tniki Górne (3)";;;34688,18;34869,41;49826,37;20417,04;23695,06;11363,92;17460,52;17456,8
1206152;"Wielka Wieœ (2)";;;26167,01;46428,53;40625,02;37242,51;50226;53072,83;38476,02;38247,45
1206162;"Zabierzów (2)";;;68434,92;78792,91;81213,65;83943,75;47602,08;74929,72;63331,84;54650,84
1206172;"Zielonki (2)";;;56287,7;56360,18;59060,62;39989,7;30925,3;34766,66;33985,69;37352,04
1207011;"Limanowa (1)";;;66778,68;43187,38;35806,07;36971,27;28577,65;26456,62;35433,12;34623,03
1207021;"Mszana Dolna (1)";;;6734,37;3199,5;6833,26;1289,55;4088,89;3669,18;5104,76;4781,97
1207032;"Dobra (2)";;;10015,84;8541,89;9093,05;6633,37;3202,38;3562,37;599,64;992,67
1207042;"Jod³ownik (2)";;;29612,33;32669,53;29510,07;32344,38;35610,88;35666;43802,17;39278,86
1207052;"Kamienica (2)";;;2644,95;618,6;7591,07;345,22;4662,37;2043,99;1613,79;607,41
1207062;"Laskowa (2)";;;9272,16;7388,47;6126,71;4111,57;6299,95;5764,07;5374,96;6041,36
1207072;"Limanowa (2)";;;28668,51;20199,73;16132,5;19855,14;24516,97;27825,07;26066,05;23908,94
1207082;"£ukowica (2)";;;3702,26;641,53;3078,71;-1251,56;2809,13;3208,07;4899,69;5037,44
1207092;"Mszana Dolna (2)";;;15833,64;19294,03;16979,41;16122,5;12308,46;9745,23;9098,29;11011,63
1207102;"NiedŸwiedŸ (2)";;;18750,53;17695,8;14384,79;13423,06;6782,13;5639,12;5084,63;4984,49
1207112;"S³opnice (2)";;;2592;2688;3089,06;5271;4013;4130;4702;3806
1207122;"Tymbark (2)";;;0;354;0;0;0;0;0;0
1208012;"Charsznica (2)";;;7163,93;7497,25;5696,78;5434,54;5016,34;5833,41;4617,25;5646,84
1208022;"Go³cza (2)";;;6057,37;5456,91;4130,84;4564,79;2828,3;3289,04;3200,94;3464,1
1208032;"Koz³ów (2)";;;4914,64;3010,72;8160,9;8073,18;3749,54;7859,64;7987,51;4098,37
1208042;"Ksi¹¿ Wielki (2)";;;3335,5;3030,37;1416,07;895,44;1350,86;858,38;2334,36;-175,05
1208053;"Miechów (3)";;;19719,69;19785,44;18756,64;18221,14;16297,61;12394,11;13418,95;10134,95
1208062;"Rac³awice (2)";;;533;377;284;0;0;0;0;0
1208072;"S³aboszów (2)";;;-2794,76;1588,99;61,58;1219,85;1477,45;1196,1;1153,85;1155,05
1209013;"Dobczyce (3)";;;55843,86;64930,32;65959,21;68245,61;55906,95;64469,05;71872,13;53541,67
1209022;"Lubieñ (2)";;;4688,3;5949;4447,76;3820,22;3969,38;3690,99;2305,44;2239,83
1209033;"Myœlenice (3)";;;138526,95;150923,99;113941,45;106576,48;98259,86;93093,29;74413,51;78984,45
1209042;"Pcim (2)";;;29017,97;31292,38;36585,54;33325,4;31418,75;23074,48;30769,61;18970,89
1209052;"Raciechowice (2)";;;6714,8;5995,55;21613,17;21651,7;22124,28;14064,41;16000,48;17481,63
1209062;"Siepraw (2)";;;9951,67;13204,44;15507,82;18069,88;12977,31;24097,83;18198,5;11067,24
1209073;"Su³kowice (3)";;;36049,68;33104,29;31846,92;28185,88;20668,51;21627,49;19726,65;17740,46
1209082;"Tokarnia (2)";;;13734,87;14501,8;10273,22;11525,09;9489,9;10287,09;12428,82;13475,1
1209092;"Wiœniowa (2)";;;8794,77;11047,04;10959,37;9421,07;11190,38;11116,47;6981,73;6474
1210011;"Grybów (1)";;;9627,71;8341,47;9400,22;8384,16;9224,13;5257,84;4509,81;4035,39
1210022;"Che³miec (2)";;;775,16;5099,36;4487,81;4471;6030;5113;13526;3610
1210032;"Gródek nad Dunajcem (2)";;;678,38;788;1648;1171;641;382;2600;182,89
1210042;"Grybów (2)";;;2721;1883,3;5345;2084,34;2598,53;1653,4;1923,6;768,4
1210052;"Kamionka Wielka (2)";;;4512;2450;2074;2004;765;975;3645,4;-976,4
1210062;"Korzenna (2)";;;485,07;1084,9;2018;228;136,8;48;0;0
1210073;"Krynica-Zdrój (3)";;;33478,87;30379,43;28524,18;25110,91;22556,5;20996,56;22889,04;21834,86
1210082;"£abowa (2)";;;385;4066,81;2335,63;2248;186;0;0;0
1210092;"£¹cko (2)";;;15253,68;18341,42;11852,52;9515,22;7328,16;8477,08;6995,21;9078,92
1210102;"£ososina Dolna (2)";;;173,8;222,09;84;9946;-1228,83;115;263,25;484
1210113;"Muszyna (3)";;;11424,22;11575,97;2258,71;6163,07;7402,32;3363,1;1906,82;2723
1210122;"Nawojowa (2)";;;282,36;573;760;833,86;611,52;350,28;252,04;-300
1210133;"Piwniczna-Zdrój (3)";;;4036,7;1235;2580,96;556;979;2175,15;1755,85;1729,98
1210142;"Podegrodzie (2)";;;14368;16023,33;17123;16861,4;14702,01;13825,77;12485,98;15630,08
1210152;"Rytro (2)";;;189,1;0;0;0;0;0;110;0
1210163;"Stary S¹cz (3)";;;11632,74;12101;14074,32;12910,22;8368;11377,97;10862,17;13319,58
1211011;"Nowy Targ (1)";;;146992,2;135907,55;128595,64;130855;135214,52;133714,52;134184,03;152889,96
1211023;"Szczawnica (3)";;;33459,37;30041,68;32270,89;29474,04;24244,48;25970,41;26054,98;23407,01
1211032;"Czarny Dunajec (2)";;;24731,4;15379,34;17170,05;16937;17157;18795,2;20829,5;21673,83
1211042;"Czorsztyn (2)";;;5008;8550;7544;7053;7501;7429,03;12892,86;11920,29
1211052;"Jab³onka (2)";;;26412,84;17652;1263,65;3189,35;2402,03;1533,02;7981,7;4128,96
1211062;"Kroœcienko nad Dunajcem (2)";;;6396,58;5560;7723;8207;7023,4;7812,18;8871,77;10200,4
1211072;"Lipnica Wielka (2)";;;7324;8139;268,4;0;0;0;0;0
1211082;"£apsze Ni¿ne (2)";;;4243,58;4919;4147,2;4123;4101;2206;4134;1012
1211092;"Nowy Targ (2)";;;97835;113139,34;118501,26;100574,78;101422,86;99782,01;94072,21;77230,77
1211102;"Ochotnica Dolna (2)";;;936;341;867;1158;2260;364;1770,48;3293,1
1211112;"Raba Wy¿na (2)";;;11372;8186;6372,15;1912;1228;1429;873,49;2104,39
1211123;"Rabka-Zdrój (3)";;;49478,85;44042,23;52345,86;38699,5;40369,25;33629,49;26792,52;27399,49
1211132;"Spytkowice (2)";;;0;0;744;-15;0;0;361;-164
1211142;"Szaflary (2)";;;41226,9;42994,2;45511;53814,4;53518,15;55177,72;59842,49;55215,61
1212011;"Bukowno (1)";;;20732;21651;20664;19074;15755;15084;15527,1;14610,19
1212032;"Boles³aw (2)";;;3631;4757;4859,4;4475,6;4689;4162;3250;2929
1212042;"Klucze (2)";;;3376;333,4;252,3;161;65,4;2193;7707,71;2680
1212053;"Olkusz (3)";;;88833,61;65151,63;54479,6;49668,12;57548,94;43824,5;44166,77;30001,24
1212062;"Trzyci¹¿ (2)";;;4739,11;3031,57;3913;763;607,36;330,1;1582,9;30
1212073;"Wolbrom (3)";;;72738,04;57044,18;49011,54;34360,6;36467;46111,72;49041,56;51481,46
1213011;"Oœwiêcim (1)";;;55134,81;65247,57;70008,34;63661,88;75617,08;51671,37;56531,8;52371,55
1213023;"Brzeszcze (3)";;;7907,91;8432,13;9874,2;8441,21;11676,49;13762,7;11918;8747,91
1213033;"Che³mek (3)";;;18004,58;2869,65;719,79;575;236,4;-7,4;91;1965
1213043;"Kêty (3)";;;34156,47;32347,33;16638,37;11791,8;15733,79;17404,26;43780,2;52512,41
1213052;"Osiek (2)";;;1860;1352,76;1316;112;112;1680;0;2500,2
1213062;"Oœwiêcim (2)";;;19011,95;21260,03;12047,64;12339,86;19580,9;22290,2;17009,62;15771,21
1213072;"Polanka Wielka (2)";;;286,8;-252;343,2;-10;0;0;0;0
1213082;"Przeciszów (2)";;;0;296;65;-9;0;455;328;117
1213093;"Zator (3)";;;23811,07;38572,82;24078,89;24747,8;18576,29;19119,16;16639,12;19420,7
1214012;"Koniusza (2)";;;9309,83;10684,59;10200,78;8769,31;8610,03;9346,39;10669,16;7531,58
1214022;"Koszyce (2)";;;4513,8;4678,87;1043,02;2266,49;2992,78;387,6;1515,73;
1214023;"Koszyce (3)";;;;;;;;;;1828,44
1214032;"Nowe Brzesko (2)";;;;;;;;;;
1214033;"Nowe Brzesko (3)";;;799,4;3516,11;4629,76;3532,7;4284;1477,99;6402;4006,43
1214042;"Pa³ecznica (2)";;;2811,1;4332,86;-1367;1398,38;1854;3465;3723,04;5218,49
1214053;"Proszowice (3)";;;49958,1;14991,47;39034,72;37173,42;39919,92;27196,74;20860,27;23125,08
1214062;"Radziemice (2)";;;2918,28;5231,48;2221,47;4036,28;3004,59;1647,17;639,07;241,1
1215011;"Jordanów (1)";;;30115,32;32327,39;24700;21468,03;15406,54;22203,24;21800,16;20447,01
